_id,distrito,bairro,unidade,classe,apresentacao,tipo_produto,codigo_produto,produto,cadum,data_carga,quantidade
31043,7,GUABIRABA,Us 231 Usf Corrego da Bica,ANTIDIABÉTICO (BIGUANIDAS),COMPR,MEDICAMENTOS,10214,METFORMINA 850MG,30130,2024-10-10T00:00:00,"4120,0"
31044,7,GUABIRABA,Us 231 Usf Corrego da Bica,ANTIDIABÉTICO (SULFONILURÉIA),COMPR,MEDICAMENTOS,10152,GLIBENCLAMIDA 5MG,30110,2024-10-10T00:00:00,"630,0"
31045,7,GUABIRABA,Us 231 Usf Corrego da Bica,ANTIDIABÉTICO (SULFONILURÉIA),COMPR,MEDICAMENTOS,10978,GLICLAZIDA 60MG (LIBERACAO PROLONGADA),34716,2024-10-10T00:00:00,"3220,0"
31046,7,GUABIRABA,Us 231 Usf Corrego da Bica,ANTIEMÉTICO (ANTAGONISTA DOS REC D2),AMP,MEDICAMENTOS,10219,METOCLOPRAMIDA 5MG/ML SOLUCAO INJETAVEL - 2ML,30285,2024-10-10T00:00:00,"3,0"
31047,7,GUABIRABA,Us 231 Usf Corrego da Bica,ANTIEMÉTICO (ANTAGONISTA DOS REC D2),FRASCO,MEDICAMENTOS,10220,METOCLOPRAMIDA 4MG/ML SOLUCAO ORAL - 10ML,30228,2024-10-10T00:00:00,"7,0"
31048,7,GUABIRABA,Us 231 Usf Corrego da Bica,ANTIESPASMÓDICO,AMP,MEDICAMENTOS,10040,ESCOPOLAMINA 20MG/ML SOLUCAO INJETAVEL -1ML,30006,2024-10-10T00:00:00,"3,0"
31049,7,GUABIRABA,Us 231 Usf Corrego da Bica,ANTIESPASMÓDICO,COMPR,MEDICAMENTOS,10038,ESCOPOLAMINA 10MG,30041,2024-10-10T00:00:00,"0,0"
31050,7,GUABIRABA,Us 231 Usf Corrego da Bica,ANTIFÚNGICO,BISN.,MEDICAMENTOS,10373,MICONAZOL 20MG/G CREME VAGINAL + APLICADOR - 80G,30134,2024-10-10T00:00:00,"20,0"
31051,7,GUABIRABA,Us 231 Usf Corrego da Bica,ANTIFÚNGICO,BISN.,MEDICAMENTOS,10528,MICONAZOL 20MG/G CREME TOPICO - 28G,39669,2024-10-10T00:00:00,"16,0"
31052,7,GUABIRABA,Us 231 Usf Corrego da Bica,ANTIFÚNGICO,CAPSULA,MEDICAMENTOS,10433,FLUCONAZOL 150MG,13548,2024-10-10T00:00:00,"77,0"
31053,7,GUABIRABA,Us 231 Usf Corrego da Bica,ANTIFÚNGICO,FRASCO,MEDICAMENTOS,10237,NISTATINA 100.000UI/ML SOLUCAO ORAL - 50ML,30135,2024-10-10T00:00:00,"4,0"
31054,7,GUABIRABA,Us 231 Usf Corrego da Bica,ANTIFÚNGICO,FRASCO,MEDICAMENTOS,10488,CETOCONAZOL 2% SHAMPOO - 100ML,23925,2024-10-10T00:00:00,"13,0"
31055,7,GUABIRABA,Us 231 Usf Corrego da Bica,ANTIFÚNGICO (FITOTERÁPICO),BISN.,MEDICAMENTOS,70006,"AROEIRA (SCHINUS TEREBINTHIFOLIUS) 0,666ML/G GEL VAGINAL - 60G",42003,2024-10-10T00:00:00,"1,0"
31056,7,GUABIRABA,Us 231 Usf Corrego da Bica,ANTI-HIPERTENSIVO (AGONISTA ALFA-2),COMPR,MEDICAMENTOS,10664,METILDOPA 250MG,39664,2024-10-10T00:00:00,"478,0"
31057,7,GUABIRABA,Us 231 Usf Corrego da Bica,ANTI-HIPERTENSIVO (ALFA E BETA BLOQUEADOR),COMPR,MEDICAMENTOS,10584,"CARVEDILOL 12,5MG",30088,2024-10-10T00:00:00,"1350,0"
31058,7,GUABIRABA,Us 231 Usf Corrego da Bica,ANTI-HIPERTENSIVO (ANTAGONISTA DOS RECEPTORES DE ANGIOTENSINA II),COMPR,MEDICAMENTOS,10684,LOSARTANA 50MG,30128,2024-10-10T00:00:00,"6810,0"
31059,7,GUABIRABA,Us 231 Usf Corrego da Bica,ANTI-HIPERTENSIVO (BETA BLOQUEADOR),COMPR,MEDICAMENTOS,10267,PROPRANOLOL 40MG,30149,2024-10-10T00:00:00,"2215,0"
31060,7,GUABIRABA,Us 231 Usf Corrego da Bica,ANTI-HIPERTENSIVO (BETA BLOQUEADOR),COMPR,MEDICAMENTOS,10968,ATENOLOL 50MG,32363,2024-10-10T00:00:00,"2895,0"
31061,7,GUABIRABA,Us 231 Usf Corrego da Bica,ANTI-HIPERTENSIVO (BLOQUEADOR DOS CANAIS DE CÁLCIO),COMPR,MEDICAMENTOS,10969,ANLODIPINO 5MG,34710,2024-10-10T00:00:00,"5086,0"
31062,7,GUABIRABA,Us 231 Usf Corrego da Bica,ANTI-HIPERTENSIVO (IECA),COMPR,MEDICAMENTOS,10045,CAPTOPRIL 25MG,30083,2024-10-10T00:00:00,"17,0"
31063,7,GUABIRABA,Us 231 Usf Corrego da Bica,ANTI-HIPERTENSIVO (IECA),COMPR,MEDICAMENTOS,10474,ENALAPRIL 10MG,30129,2024-10-10T00:00:00,"13340,0"
31064,7,GUABIRABA,Us 231 Usf Corrego da Bica,ANTIINFECCIOSO TÓPICO,BISN.,MEDICAMENTOS,10233,NEOMICINA 5MG/G + BACITRACINA 250UI/G CREME TOPICO - 10G,30233,2024-10-10T00:00:00,"58,0"
31065,7,GUABIRABA,Us 231 Usf Corrego da Bica,ANTIINFECCIOSO TÓPICO,BISN.,MEDICAMENTOS,10825,SULFADIAZINA DE PRATA 1% CREME DERMATOLOGICO - 30G.,41413,2024-10-10T00:00:00,"45,0"
31066,7,GUABIRABA,Us 231 Usf Corrego da Bica,ANTI-INFLAMATÓRIO (ESTERÓIDE),BISN.,MEDICAMENTOS,10089,"DEXAMETASONA 0,1% CREME DERMATOLOGICO - 10G",30095,2024-10-10T00:00:00,"27,0"
31067,7,GUABIRABA,Us 231 Usf Corrego da Bica,ANTI-INFLAMATÓRIO (ESTERÓIDE),COMPR,MEDICAMENTOS,10261,PREDNISONA 20MG,30144,2024-10-10T00:00:00,"95,0"
31068,7,GUABIRABA,Us 231 Usf Corrego da Bica,ANTI-INFLAMATÓRIO (ESTERÓIDE),COMPR,MEDICAMENTOS,10262,PREDNISONA 5MG,30145,2024-10-10T00:00:00,"268,0"
31069,7,GUABIRABA,Us 231 Usf Corrego da Bica,ANTI-INFLAMATÓRIO (ESTERÓIDE),FR/AMP,MEDICAMENTOS,10093,"DEXAMETASONA 4MG/ML SOLUCAO INJETAVEL - 2,5ML",30170,2024-10-10T00:00:00,"2,0"
31070,7,GUABIRABA,Us 231 Usf Corrego da Bica,ANTI-INFLAMATÓRIO (ESTERÓIDE),FR/AMP,MEDICAMENTOS,10171,HIDROCORTISONA 100MG PO PARA SOLUCAO INJETAVEL,30272,2024-10-10T00:00:00,"8,0"
31071,7,GUABIRABA,Us 231 Usf Corrego da Bica,ANTI-INFLAMATÓRIO (ESTERÓIDE),FR/AMP,MEDICAMENTOS,10172,HIDROCORTISONA 500MG PO PARA SOLUCAO INJETAVEL,30273,2024-10-10T00:00:00,"0,0"
31072,7,GUABIRABA,Us 231 Usf Corrego da Bica,ANTI-INFLAMATÓRIO (ESTERÓIDE),FRASCO,MEDICAMENTOS,10260,PREDNISOLONA 3MG/ML SOLUCAO ORAL - 100ML,30143,2024-10-10T00:00:00,"19,0"
31073,7,GUABIRABA,Us 231 Usf Corrego da Bica,ANTIPARASITÁRIO,COMPR,MEDICAMENTOS,10448,ALBENDAZOL 400MG,30067,2024-10-10T00:00:00,"178,0"
31074,7,GUABIRABA,Us 231 Usf Corrego da Bica,ANTIPARASITÁRIO,FRASCO,MEDICAMENTOS,10965,ALBENDAZOL 40MG/ML SUSPENSAO ORAL - 10ML,34708,2024-10-10T00:00:00,"105,0"
31075,7,GUABIRABA,Us 231 Usf Corrego da Bica,ANTIPARASITÁRIO/ ANTIBIÓTICO,BISN.,MEDICAMENTOS,10437,METRONIDAZOL 10% GEL VAGINAL + APLICADOR - 50G,30131,2024-10-10T00:00:00,"45,0"
31076,7,GUABIRABA,Us 231 Usf Corrego da Bica,ANTIPARASITÁRIO/ ANTIBIÓTICO,COMPR,MEDICAMENTOS,10224,METRONIDAZOL 250MG,34721,2024-10-10T00:00:00,"259,0"
31077,7,GUABIRABA,Us 231 Usf Corrego da Bica,ANTIPARASITÁRIO/ ANTIBIÓTICO,FRASCO,MEDICAMENTOS,10221,METRONIDAZOL 4% SOLUCAO ORAL -100ML,30132,2024-10-10T00:00:00,"0,0"
31078,7,GUABIRABA,Us 231 Usf Corrego da Bica,ANTIPARKINSONIANO,CAPSULA,MEDICAMENTOS,10704,LEVODOPA 100MG+ BENSERAZIDA 25MG CAPSULA DE LIBERACAO PROLONGADA,28569,2024-10-10T00:00:00,"360,0"
31079,7,GUABIRABA,Us 231 Usf Corrego da Bica,ANTIPARKINSONIANO,COMPR,MEDICAMENTOS,10195,LEVODOPA 250MG + CARBIDOPA 25MG,30123,2024-10-10T00:00:00,"30,0"
31080,7,GUABIRABA,Us 231 Usf Corrego da Bica,ANTIPARKINSONIANO,COMPR,MEDICAMENTOS,10705,LEVODOPA 200MG+ BENSERAZIDA 50MG,28570,2024-10-10T00:00:00,"330,0"
31081,7,GUABIRABA,Us 231 Usf Corrego da Bica,ANTIULCEROSO (INIBIDOR DE BOMBA),CAPSULA,MEDICAMENTOS,10545,OMEPRAZOL 20MG,30137,2024-10-10T00:00:00,"29676,0"
31082,7,GUABIRABA,Us 231 Usf Corrego da Bica,ANTIVERTIGINOSO,COMPR,MEDICAMENTOS,10712,BETAISTINA 24MG,29860,2024-10-10T00:00:00,"0,0"
31083,7,GUABIRABA,Us 231 Usf Corrego da Bica,BRONCODILATADOR,COMPR,MEDICAMENTOS,10013,AMINOFILINA 100MG,30034,2024-10-10T00:00:00,"120,0"
31084,7,GUABIRABA,Us 231 Usf Corrego da Bica,BRONCODILATADOR,FRASCO,MEDICAMENTOS,10037,"IPRATROPIO 0,25MG/ML SOLUCAO INALATORIA - 20ML",30081,2024-10-10T00:00:00,"8,0"
31085,7,GUABIRABA,Us 231 Usf Corrego da Bica,BRONCODILATADOR,FRASCO,MEDICAMENTOS,10138,FENOTEROL 5MG/ML SOLUCAO INALATORIA - 20ML,23091,2024-10-10T00:00:00,"0,0"
31086,7,GUABIRABA,Us 231 Usf Corrego da Bica,BRONCODILATADOR,FRASCO,MEDICAMENTOS,10275,"SALBUTAMOL 0,4MG/ML XAROPE - 100ML",30826,2024-10-10T00:00:00,"2,0"
31087,7,GUABIRABA,Us 231 Usf Corrego da Bica,BRONCODILATADOR,FRASCO,MEDICAMENTOS,10595,SALBUTAMOL 100MCG/DOSE AEROSSOL SPRAY 200 DOSES,30152,2024-10-10T00:00:00,"0,0"
31088,7,GUABIRABA,Us 231 Usf Corrego da Bica,CALMANTE (FITOTERÁPICO),COMPR,MEDICAMENTOS,70005,VALERIANA 50MG (VALERIANA OFFICINALIS),42001,2024-10-10T00:00:00,"90,0"
31089,7,GUABIRABA,Us 231 Usf Corrego da Bica,CARDIOTÔNICO,COMPR,MEDICAMENTOS,10105,"DIGOXINA 0,25MG",30098,2024-10-10T00:00:00,"195,0"
31090,7,GUABIRABA,Us 231 Usf Corrego da Bica,CLÍNICO,LITRO,MEDICAMENTOS,20165,PEROXIDO DE HIDROGENIO 10 VOLUMES,13164,2024-10-10T00:00:00,"2,0"
31091,7,GUABIRABA,Us 231 Usf Corrego da Bica,CLÍNICO,LITRO,MEDICAMENTOS,20168,*IODO 10% DEGERMANTE (POLIVINILPIRROLIDONA),42019,2024-10-10T00:00:00,"0,0"
31092,7,GUABIRABA,Us 231 Usf Corrego da Bica,CLÍNICO,LITRO,MEDICAMENTOS,20169,*IODO 10% TOPICO (POLIVINILPIRROLIDONA),42020,2024-10-10T00:00:00,"0,0"
31093,7,GUABIRABA,Us 231 Usf Corrego da Bica,CUIDADOS ESPECÍFICOS (ANTIFISÉRICO INTESTINAL),FRASCO,MEDICAMENTOS,10107,SIMETICONA 75MG /ML EMULSAO ORAL - 10ML,30174,2024-10-10T00:00:00,"31,0"
31094,7,GUABIRABA,Us 231 Usf Corrego da Bica,CUIDADOS ESPECÍFICOS (ANTISSÉPTICO),COMPR,MEDICAMENTOS,10250,PERMANGANATO DE POTASSIO 100MG,30140,2024-10-10T00:00:00,"23,0"
31095,7,GUABIRABA,Us 231 Usf Corrego da Bica,CUIDADOS ESPECÍFICOS (ANTISSÉPTICO),UNIDADE,MEDICAMENTOS,20968,CLOREXIDINA SOLUCAO DEGERMANTE 2% - 1L,41976,2024-10-10T00:00:00,"3,0"
31096,7,GUABIRABA,Us 231 Usf Corrego da Bica,CUIDADOS ESPECÍFICOS (ASSEPSIA),BISN.,MEDICAMENTOS,10709,"CLORETO DE SODIO 0,9% SOLUCAO - 500 ML (USO EXTERNO)",44510,2024-10-10T00:00:00,"90,0"
31097,7,GUABIRABA,Us 231 Usf Corrego da Bica,CUIDADOS ESPECÍFICOS (EMOLIENTE),FRASCO,MEDICAMENTOS,10001,"ACIDO CAPRILICO, ACIDO CAPROICO, ACIDO LAURICO, LECITINA DE SOJA, VIT. A E E (LOCAO) 200ML",30032,2024-10-10T00:00:00,"12,0"
31098,7,GUABIRABA,Us 231 Usf Corrego da Bica,CUIDADOS ESPECÍFICOS (LIMPEZA DE LESÕES),BISN.,MEDICAMENTOS,10351,"COLAGENASE 0,06 UI/G + CLORANFENICOL 0,01G/G POMADA DERMATOLOGICA - 30G",30166,2024-10-10T00:00:00,"20,0"
31099,7,GUABIRABA,Us 231 Usf Corrego da Bica,CUIDADOS ESPECÍFICOS (REMOVEDOR DE CERA DOS OUVIDOS),FRASCO,MEDICAMENTOS,10711,"HIDROXIQUINOLINA 0,4MG/ML + TROLAMINA 140MG/ML SOLUCAO OTOLOGICA - 8ML",29862,2024-10-10T00:00:00,"0,0"
31100,7,GUABIRABA,Us 231 Usf Corrego da Bica,DILUENTE,AMP,MEDICAMENTOS,10009,AGUA PARA INJETAVEIS - 10ML,29996,2024-10-10T00:00:00,"128,0"
31101,7,GUABIRABA,Us 231 Usf Corrego da Bica,DILUENTE,BISN.,MEDICAMENTOS,10010,AGUA PARA INJETAVEIS - 500ML,29997,2024-10-10T00:00:00,"0,0"
31102,7,GUABIRABA,Us 231 Usf Corrego da Bica,DIURÉTICO (DE ALÇA),AMP,MEDICAMENTOS,10146,FUROSEMIDA 10MG/ML SOLUCAO INJETAVEL - 2ML,30191,2024-10-10T00:00:00,"4,0"
31103,7,GUABIRABA,Us 231 Usf Corrego da Bica,DIURÉTICO (DE ALÇA),COMPR,MEDICAMENTOS,10147,FUROSEMIDA 40MG,30109,2024-10-10T00:00:00,"1848,0"
31104,7,GUABIRABA,Us 231 Usf Corrego da Bica,DIURÉTICO (POUPADOR DE POTÁSSIO),COMPR,MEDICAMENTOS,10123,ESPIRONOLACTONA 25MG,30180,2024-10-10T00:00:00,"1230,0"
31105,7,GUABIRABA,Us 231 Usf Corrego da Bica,DIURÉTICO (TIAZÍDICO),COMPR,MEDICAMENTOS,10424,HIDROCLOROTIAZIDA 25MG,30444,2024-10-10T00:00:00,"12040,0"
31106,7,GUABIRABA,Us 231 Usf Corrego da Bica,ECTOPARASITICIDA,FRASCO,MEDICAMENTOS,10677,PERMETRINA 1% LOCAO TOPICA - 60ML,50083,2024-10-10T00:00:00,"264,0"
31107,7,GUABIRABA,Us 231 Usf Corrego da Bica,ECTOPARASITICIDA,FRASCO,MEDICAMENTOS,10678,PERMETRINA 5% LOCAO TOPICA - 60ML,30142,2024-10-10T00:00:00,"14,0"
31108,7,GUABIRABA,Us 231 Usf Corrego da Bica,ESTATINA,COMPR,MEDICAMENTOS,10578,SINVASTATINA 40MG,30153,2024-10-10T00:00:00,"8650,0"
31109,7,GUABIRABA,Us 231 Usf Corrego da Bica,ESTIMULANTE CARDÍACO/ BRONCODILATADOR/ VASOPRESSOR,AMP,MEDICAMENTOS,10079,EPINEFRINA 1MG/ML SOLUCAO INJETAVEL - 1ML (ADRENALINA),30204,2024-10-10T00:00:00,"5,0"
31110,7,GUABIRABA,Us 231 Usf Corrego da Bica,EXPECTORANTE (FITOTERÁPICO),FRASCO,MEDICAMENTOS,70003,GUACO (MIKANIA GLOMERATA) 30 A 120MG/ML XAROPE - 100 A 150ML,42002,2024-10-10T00:00:00,"21,0"
31111,7,GUABIRABA,Us 231 Usf Corrego da Bica,IMUNOESTIMULANTE (FITOTERÁPICO),CAPSULA,MEDICAMENTOS,70008,*UNHA DE GATO 100MG (UNCARIA TOMENTOSA),41998,2024-10-10T00:00:00,"0,0"
31112,7,GUABIRABA,Us 231 Usf Corrego da Bica,LAXANTE,BISN.,MEDICAMENTOS,10154,GLICERINA 12% ENEMA (CLISTER) - 500ML,30111,2024-10-10T00:00:00,"0,0"
31113,7,GUABIRABA,Us 231 Usf Corrego da Bica,LAXANTE,FRASCO,MEDICAMENTOS,10241,OLEO MINERAL PURO SOLUCAO ORAL - 100ML,30238,2024-10-10T00:00:00,"16,0"
31114,7,GUABIRABA,Us 231 Usf Corrego da Bica,LUBRIFICANTE,TUBO,MEDICAMENTOS,10323,VASELINA POMADA TOPICA - 30G,30295,2024-10-10T00:00:00,"4,0"
31115,7,GUABIRABA,Us 231 Usf Corrego da Bica,LUBRIFICANTE OCULAR,FRASCO,MEDICAMENTOS,10371,"HIPROMELOSE 0,3% + DEXTRANA 0,1% SOLUCAO OFTALMICA - 15ML",30118,2024-10-10T00:00:00,"9,0"
31116,7,GUABIRABA,Us 231 Usf Corrego da Bica,NEUROLÉPTICO,AMP,MEDICAMENTOS,10514,HALOPERIDOL 5MG/ML SOLUCAO INJETAVEL -1ML,30266,2024-10-10T00:00:00,"2,0"
31117,7,GUABIRABA,Us 231 Usf Corrego da Bica,NUCLEOSÍDEOS,BISN.,MEDICAMENTOS,10462,ACICLOVIR CREME TOPICO 50MG/G - 10G,30028,2024-10-10T00:00:00,"4,0"
31118,7,GUABIRABA,Us 231 Usf Corrego da Bica,NUCLEOSÍDEOS,BISN.,MEDICAMENTOS,10611,"ACICLOVIR 30MG/G POMADA OFTALMICA 4,5G",30030,2024-10-10T00:00:00,"0,0"
31119,7,GUABIRABA,Us 231 Usf Corrego da Bica,NUCLEOSÍDEOS,COMPR,MEDICAMENTOS,10890,ACICLOVIR 200MG,26451,2024-10-10T00:00:00,"346,0"
31120,7,GUABIRABA,Us 231 Usf Corrego da Bica,PROTETOR DE MUCOSA GÁSTRICA,CAPSULA,MEDICAMENTOS,70002,ESPINHEIRA SANTA (MAYTENUS OFFICINALIS) 380 A 500MG,42000,2024-10-10T00:00:00,"0,0"
31121,7,GUABIRABA,Us 231 Usf Corrego da Bica,REIDRATANTE,BISN.,MEDICAMENTOS,10279,RINGER COM LACTATO DE SODIO SOLUCAO INJETAVEL - 500ML,30314,2024-10-10T00:00:00,"3,0"
31122,7,GUABIRABA,Us 231 Usf Corrego da Bica,REIDRATANTE,ENVELOPE,MEDICAMENTOS,10274,"SAIS PARA REIDRATACAO ORAL PO - 27,9G",30151,2024-10-10T00:00:00,"8,0"
31123,7,GUABIRABA,Us 231 Usf Corrego da Bica,REPOSITOR HIROELETROLÍTICO,AMP,MEDICAMENTOS,10158,GLICOSE 50% SOLUCAO INJETAVEL - 10ML,30197,2024-10-10T00:00:00,"5,0"
31124,7,GUABIRABA,Us 231 Usf Corrego da Bica,REPOSITOR HIROELETROLÍTICO,BISN.,MEDICAMENTOS,10075,"CLORETO DE SODIO 0,9% SOLUCAO INJETAVEL - 500ML (SISTEMA FECHADO)",30057,2024-10-10T00:00:00,"4,0"
31125,7,GUABIRABA,Us 231 Usf Corrego da Bica,REPOSITOR HIROELETROLÍTICO,BISN.,MEDICAMENTOS,10521,"CLORETO DE SODIO 0,9% SOLUCAO INJETAVEL - 250ML",30201,2024-10-10T00:00:00,"0,0"
31126,7,GUABIRABA,Us 231 Usf Corrego da Bica,REPOSITOR HORMONAL,BISN.,MEDICAMENTOS,10656,ESTRIOL 1% CREME VAGINAL + APLICADOR - 50G,30103,2024-10-10T00:00:00,"32,0"
31127,7,GUABIRABA,Us 231 Usf Corrego da Bica,REPOSITOR HORMONAL,COMPR,MEDICAMENTOS,10397,LEVOTIROXINA 100 MCG,30125,2024-10-10T00:00:00,"510,0"
31128,7,GUABIRABA,Us 231 Usf Corrego da Bica,REPOSITOR HORMONAL,COMPR,MEDICAMENTOS,10398,LEVOTIROXINA 50 MCG,30126,2024-10-10T00:00:00,"760,0"
31129,7,GUABIRABA,Us 231 Usf Corrego da Bica,REPOSITOR HORMONAL,COMPR,MEDICAMENTOS,10742,ESTRADIOL 2MG,46106,2024-10-10T00:00:00,"0,0"
31130,7,GUABIRABA,Us 231 Usf Corrego da Bica,REPOSITOR HORMONAL,COMPR,MEDICAMENTOS,10767,LEVOTIROXINA 25MCG,49915,2024-10-10T00:00:00,"240,0"
31131,7,GUABIRABA,Us 231 Usf Corrego da Bica,REPOSITOR HORMONAL (FITOTERÁPICO),COMPR,MEDICAMENTOS,70007,ISOFLAVONA DE SOJA 150MG (GLYCINE MAX),41999,2024-10-10T00:00:00,"0,0"
31132,7,GUABIRABA,Us 231 Usf Corrego da Bica,SUPLEMENTO,COMPR,MEDICAMENTOS,10657,CARBONATO DE CALCIO 1.250 A 2.500 MG (500 A 1000 MG DE CALCIO) + VITAMINA D3 400UI,28458,2024-10-10T00:00:00,"0,0"
31133,7,GUABIRABA,Us 231 Usf Corrego da Bica,VASODILATADOR,COMPR,MEDICAMENTOS,10924,ISOSSORBIDA 20MG,25349,2024-10-10T00:00:00,"150,0"
31134,7,GUABIRABA,Us 231 Usf Corrego da Bica,VASODILATADOR (EMERGÊNCIA HIPERTENSIVA),COMPR,MEDICAMENTOS,10193,ISOSSORBIDA 5MG,30120,2024-10-10T00:00:00,"30,0"
31135,7,GUABIRABA,Us 231 Usf Corrego da Bica,VITAMINA,AMP,MEDICAMENTOS,10311,ACIDO ASCORBICO (VITAMINA C) 100MG/ML SOLUCAO INJETAVEL - 5ML,30322,2024-10-10T00:00:00,"0,0"
31136,7,GUABIRABA,Us 231 Usf Corrego da Bica,"",AMP,MEDICAMENTOS,10276,"*SALBUTAMOL 0,5MG/ML - 1ML",30261,2024-10-10T00:00:00,"0,0"
31137,7,GUABIRABA,Us 231 Usf Corrego da Bica,"",AMP,MEDICAMENTOS,10460,MEDROXIPROGESTERONA 150MG/ML SUSPENSAO INJETAVEL - 1ML,30062,2024-10-10T00:00:00,"3,0"
31138,7,GUABIRABA,Us 231 Usf Corrego da Bica,"",AMP,MEDICAMENTOS,10581,NORETISTERONA 50MG + ESTRADIOL 5MG SOLUCAO INJETAVEL - 1ML,30101,2024-10-10T00:00:00,"55,0"
31139,7,GUABIRABA,Us 231 Usf Corrego da Bica,"",BISN.,MEDICAMENTOS,10056,*CETOCONAZOL CREME 2% - 30G TOPICO,22133,2024-10-10T00:00:00,"0,0"
31140,7,GUABIRABA,Us 231 Usf Corrego da Bica,"",BISN.,MEDICAMENTOS,10243,*OXIDO DE ZINCO + VITAMINA A + D + ACIDO BORICO - 45G,30297,2024-10-10T00:00:00,"0,0"
31141,7,GUABIRABA,Us 231 Usf Corrego da Bica,"",BISN.,MEDICAMENTOS,10297,*TIABENDAZOL POMADA 5% - 45G,13689,2024-10-10T00:00:00,"0,0"
31142,7,GUABIRABA,Us 231 Usf Corrego da Bica,"",BISN.,MEDICAMENTOS,10363,"*TOBRAMICINA POMADA OFTALMICA 3MG/G - 3,5G",30289,2024-10-10T00:00:00,"0,0"
31143,7,GUABIRABA,Us 231 Usf Corrego da Bica,"",BISN.,MEDICAMENTOS,70000,*ARNICA MONTANA BISNAGA 200MG/G BISN. 30G,29000,2024-10-10T00:00:00,"0,0"
31144,7,GUABIRABA,Us 231 Usf Corrego da Bica,"",BLISTER,MEDICAMENTOS,10032,PQT MULTIBACILAR ADULTO,,2024-10-10T00:00:00,"0,0"
31145,7,GUABIRABA,Us 231 Usf Corrego da Bica,"",BLISTER,MEDICAMENTOS,10033,PQT MULTIBACILAR INFANTIL,,2024-10-10T00:00:00,"0,0"
31146,7,GUABIRABA,Us 231 Usf Corrego da Bica,"",BLISTER,MEDICAMENTOS,10034,*BLISTER PAUCIBACILAR ADULTO,,2024-10-10T00:00:00,"0,0"
31147,7,GUABIRABA,Us 231 Usf Corrego da Bica,"",BLISTER,MEDICAMENTOS,10035,*BLISTER PAUCIBACILAR INFANTIL,,2024-10-10T00:00:00,"0,0"
31148,7,GUABIRABA,Us 231 Usf Corrego da Bica,"",BLISTER,MEDICAMENTOS,10198,"LEVONORGESTREL 0,15MG + ETINILESTRADIOL 0,03MG",32646,2024-10-10T00:00:00,"82,0"
31149,7,GUABIRABA,Us 231 Usf Corrego da Bica,"",BLISTER,MEDICAMENTOS,10226,"NORETISTERONA 0,35 MG",34533,2024-10-10T00:00:00,"2,0"
31150,7,GUABIRABA,Us 231 Usf Corrego da Bica,"",BLISTER,MEDICAMENTOS,10345,"*ETINILESTRADIOL 0,035MG + CIPROTERONA, ACETATO 2MG",30185,2024-10-10T00:00:00,"0,0"
31151,7,GUABIRABA,Us 231 Usf Corrego da Bica,"",BLISTER,MEDICAMENTOS,10356,*GESTODENO 75MCG + ETINILESTRADIOL 30MCG,30255,2024-10-10T00:00:00,"0,0"
31152,7,GUABIRABA,Us 231 Usf Corrego da Bica,"",BLISTER,MEDICAMENTOS,10530,"LEVONORGESTREL 0,75MG",35321,2024-10-10T00:00:00,"0,0"
31153,7,GUABIRABA,Us 231 Usf Corrego da Bica,"",CANETA,MEDICAMENTOS,10736,INSULINA NPH CANETA 100UI/ML SUSPENSAO INJETAVEL - 3ML,49903,2024-10-10T00:00:00,"14,0"
31154,7,GUABIRABA,Us 231 Usf Corrego da Bica,"",CANETA,MEDICAMENTOS,10737,INSULINA REGULAR CANETA 100UI/ML SUSPENSAO INJETAVEL - 3ML,49904,2024-10-10T00:00:00,"19,0"
31155,7,GUABIRABA,Us 231 Usf Corrego da Bica,"",CAPSULA,MEDICAMENTOS,70004,"*PEUMOS BOLDUS EXTRATO SECO 125MG (1,25 A 1,75 BOLDINA) - CAPS/COMPR/DRAGEA",29004,2024-10-10T00:00:00,"0,0"
31156,7,GUABIRABA,Us 231 Usf Corrego da Bica,"",COMPR,MEDICAMENTOS,10024,*ATENOLOL 100MG,30076,2024-10-10T00:00:00,"0,0"
31157,7,GUABIRABA,Us 231 Usf Corrego da Bica,"",COMPR,MEDICAMENTOS,10029,*BEZAFIBRATO 200MG,30038,2024-10-10T00:00:00,"0,0"
31158,7,GUABIRABA,Us 231 Usf Corrego da Bica,"",COMPR,MEDICAMENTOS,10063,*CINARIZINA 75MG,30050,2024-10-10T00:00:00,"0,0"
31159,7,GUABIRABA,Us 231 Usf Corrego da Bica,"",COMPR,MEDICAMENTOS,10094,*DEXCLORFENIRAMINA 2MG,30096,2024-10-10T00:00:00,"0,0"
31160,7,GUABIRABA,Us 231 Usf Corrego da Bica,"",COMPR,MEDICAMENTOS,10106,*DIMETICONA 40MG (SIMETICONA),30173,2024-10-10T00:00:00,"0,0"
31161,7,GUABIRABA,Us 231 Usf Corrego da Bica,"",COMPR,MEDICAMENTOS,10120,*ERITROMICINA 500MG (ESTOLATO),30102,2024-10-10T00:00:00,"0,0"
31162,7,GUABIRABA,Us 231 Usf Corrego da Bica,"",COMPR,MEDICAMENTOS,10153,"*GLICLAZIDA, 30 MG, LIBERACAO PROLONGADA",30112,2024-10-10T00:00:00,"0,0"
31163,7,GUABIRABA,Us 231 Usf Corrego da Bica,"",COMPR,MEDICAMENTOS,10191,ISONIAZIDA 100MG,10191,2024-10-10T00:00:00,"0,0"
